fecha_desde,fecha_hasta,lugar,categoria,precio,fuente_pdf
16/6/2025,20/6/2025,AZUERO,VACA DE CARNE,2.36,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,AZUERO,VACA DE CARNE PARA CEBA,2.17,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,MEDIA CEBA CRUZADO DE LECHE,2.53,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,NOVILLA CRUZADA DE LECHE,2.25,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,NOVILLA DE CARNE,2.41,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,NOVILLO CRUZADO DE LECHE,2.58,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,NOVILLO DE CARNE,2.66,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,TERNERA CRUZADA DE LECHE,2.45,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,TERNERA DE CARNE,2.73,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,TERNERO CRUZADO DE LECHE,2.8,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,TORO CRUZADO DE LECHE,2.5,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,TORO DE CARNE,2.65,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,VACA CRUZADA DE LECHE,2.18,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,VACA CRUZADA DE LECHE PARA CEBA,1.35,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,VACA DE CARNE,2.32,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,BAGALA,VACA DE CARNE PARA CEBA,2.2,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,MEDIA CEBA CRUZADO DE LECHE,2.68,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,NOVILLA CRUZADA DE LECHE,2.39,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,NOVILLA DE CARNE,2.43,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,NOVILLO CRUZADO DE LECHE,2.58,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,NOVILLO DE CARNE,2.65,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,TERNERA CRUZADA DE LECHE,2.7,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,TERNERO CRUZADO DE LECHE,2.82,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,TORO CRUZADO DE LECHE,2.5,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,TORO DE CARNE,2.67,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,VACA CRUZADA DE LECHE,2.2,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,1.9,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,VACA DE CARNE,2.35,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,CHEPO,VACA DE CARNE PARA CEBA,2.35,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,MEDIA CEBA CRUZADO DE LECHE,2.5,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,NOVILLA CRUZADA DE LECHE,2.28,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,NOVILLA DE CARNE,2.35,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,NOVILLO CRUZADO DE LECHE,2.55,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,NOVILLO DE CARNE,2.56,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,TERNERA CRUZADA DE LECHE,2.4,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,TERNERA DE CARNE,2.72,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,TERNERO CRUZADO DE LECHE,2.8,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,TORO CRUZADO DE LECHE,2.45,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,TORO DE CARNE,2.56,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,VACA CRUZADA DE LECHE,2.2,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,VACA CRUZADA DE LECHE PARA CEBA,1.3,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,VACA DE CARNE,2.3,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,COCLE,VACA DE CARNE PARA CEBA,2.1,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,MEDIA CEBA CRUZADO DE LECHE,2.65,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,NOVILLA CRUZADA DE LECHE,2.43,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,NOVILLA DE CARNE,2.5,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,NOVILLO CRUZADO DE LECHE,2.64,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,NOVILLO DE CARNE,2.69,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,TORO CRUZADO DE LECHE,2.58,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,TORO DE CARNE,2.7,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,VACA CRUZADA DE LECHE,2.3,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,VACA CRUZADA DE LECHE PARA CEBA,2.13,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,VACA DE CARNE,2.36,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,DARIEN,VACA DE CARNE PARA CEBA,2.3,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,MEDIA CEBA CRUZADO DE LECHE,2.77,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,NOVILLA CRUZADA DE LECHE,2.34,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,NOVILLA DE CARNE,2.5,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,NOVILLO CRUZADO DE LECHE,2.6,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,NOVILLO DE CARNE,2.68,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,TERNERA CRUZADA DE LECHE,2.73,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,TORO CRUZADO DE LECHE,2.6,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,TORO DE CARNE,2.69,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,VACA CRUZADA DE LECHE,2.25,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,VACA CRUZADA DE LECHE PARA CEBA,1.97,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,VACA DE CARNE,2.38,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,TORTI,VACA DE CARNE PARA CEBA,2.25,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,MEDIA CEBA CRUZADO DE LECHE,2.55,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,MEDIA CEBA DE CARNE,2.85,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,NOVILLA CRUZADA DE LECHE,2.3,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,NOVILLA DE CARNE,2.4,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,NOVILLO CRUZADO DE LECHE,2.5,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,NOVILLO DE CARNE,2.71,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,TERNERA CRUZADA DE LECHE,2.42,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,TERNERA DE CARNE,2.53,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,TERNERO CRUZADO DE LECHE,2.7,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,TORO CRUZADO DE LECHE,2.57,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,TORO DE CARNE,2.69,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,VACA CRUZADA DE LECHE,2.12,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,2.11,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,VACA DE CARNE,2.3,del-16-6-25-al-20-6-25.pdf
16/6/2025,20/6/2025,VERAGUAS,VACA DE CARNE PARA CEBA,2.2,del-16-6-25-al-20-6-25.pdf
16/9/2019,20/9/2019,AZUERO,MEDIA CEBA CRUZADO DE LECHE,1.58,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,MEDIA CEBA DE CARNE,1.85,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,NOVILLA CRUZADA DE LECHE,1.55,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,NOVILLA DE CARNE,1.75,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,NOVILLO CRUZADO DE LECHE,1.75,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,NOVILLO DE CARNE,1.9,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.75,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,NOVILLO PARA TERMINAR DE CARNE,1.85,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,TERNERA CRUZADA DE LECHE,1.2,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,TERNERA DE CARNE,1.3,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,TERNERO CRUZADO DE LECHE,1.1,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,TERNERO DE CARNE,1.75,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,TORO CRUZADO DE LECHE,1.75,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,TORO DE CARNE,1.9,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,VACA CRUZADA DE LECHE,1.55,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,VACA CRUZADA DE LECHE PARA CEBA,1.4,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,VACA DE CARNE,1.64,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,AZUERO,VACA DE CARNE PARA CEBA,1.55,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,BAGALA,MEDIA CEBA CRUZADO DE LECHE,1.6,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,BAGALA,MEDIA CEBA DE CARNE,1.9,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,BAGALA,NOVILLA CRUZADA DE LECHE,1.5,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,BAGALA,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.65,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,BAGALA,NOVILLO PARA TERMINAR DE CARNE,1.98,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,BAGALA,TERNERA CRUZADA DE LECHE,1.2,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,BAGALA,TERNERA DE CARNE,1.35,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,BAGALA,TERNERO CRUZADO DE LECHE,1.45,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,BAGALA,VACA CRUZADA DE LECHE PARA CEBA,1.1,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,MEDIA CEBA CRUZADO DE LECHE,1.7,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,MEDIA CEBA DE CARNE,1.85,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,NOVILLA CRUZADA DE LECHE,1.45,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,NOVILLA DE CARNE,1.6,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,NOVILLO CRUZADO DE LECHE,1.7,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,NOVILLO DE CARNE,1.82,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.65,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,NOVILLO PARA TERMINAR DE CARNE,1.85,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,TERNERA CRUZADA DE LECHE,1.05,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,TERNERA DE CARNE,1.25,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,TERNERO CRUZADO DE LECHE,1.1,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,TERNERO DE CARNE,1.8,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,TORO CRUZADO DE LECHE,1.7,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,TORO DE CARNE,1.8,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,VACA CRUZADA DE LECHE,1.4,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,VACA CRUZADA DE LECHE PARA CEBA,1.2,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,VACA DE CARNE,1.55,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,CHEPO,VACA DE CARNE PARA CEBA,1.5,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,MEDIA CEBA CRUZADO DE LECHE,1.6,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,MEDIA CEBA DE CARNE,1.85,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,NOVILLA CRUZADA DE LECHE,1.55,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,NOVILLA DE CARNE,1.65,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,NOVILLO CRUZADO DE LECHE,1.7,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,NOVILLO DE CARNE,1.88,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.8,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,NOVILLO PARA TERMINAR DE CARNE,1.9,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,TERNERA CRUZADA DE LECHE,1.2,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,TERNERA DE CARNE,1.35,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,TERNERO CRUZADO DE LECHE,1.1,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,TERNERO DE CARNE,1.88,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,TORO CRUZADO DE LECHE,1.8,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,TORO DE CARNE,1.93,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,VACA CRUZADA DE LECHE,1.55,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,VACA CRUZADA DE LECHE PARA CEBA,1.2,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,VACA DE CARNE,1.6,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,COCLE,VACA DE CARNE PARA CEBA,1.48,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,MEDIA CEBA CRUZADO DE LECHE,1.4,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,MEDIA CEBA DE CARNE,1.85,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,NOVILLA CRUZADA DE LECHE,1.35,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,NOVILLA DE CARNE,1.55,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,NOVILLO CRUZADO DE LECHE,1.55,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,NOVILLO DE CARNE,1.78,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.5,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,NOVILLO PARA TERMINAR DE CARNE,1.78,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,TERNERA CRUZADA DE LECHE,1.0,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,TERNERA DE CARNE,1.05,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,TERNERO CRUZADO DE LECHE,1.1,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,TERNERO DE CARNE,1.7,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,TORO CRUZADO DE LECHE,1.6,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,TORO DE CARNE,1.78,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,VACA CRUZADA DE LECHE,1.3,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,VACA CRUZADA DE LECHE PARA CEBA,1.05,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,VACA DE CARNE,1.5,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,DARIEN,VACA DE CARNE PARA CEBA,1.2,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,MEDIA CEBA CRUZADO DE LECHE,1.65,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,MEDIA CEBA DE CARNE,2.0,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,NOVILLA CRUZADA DE LECHE,1.4,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,NOVILLA DE CARNE,1.68,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,NOVILLO CRUZADO DE LECHE,1.75,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,NOVILLO DE CARNE,1.9,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.65,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,NOVILLO PARA TERMINAR DE CARNE,1.92,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,TERNERA CRUZADA DE LECHE,1.2,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,TERNERA DE CARNE,1.35,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,TERNERO CRUZADO DE LECHE,1.4,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,TERNERO DE CARNE,2.0,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,TORO CRUZADO DE LECHE,1.78,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,TORO DE CARNE,1.9,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,VACA CRUZADA DE LECHE,1.45,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,VACA CRUZADA DE LECHE PARA CEBA,1.15,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,VACA DE CARNE,1.5,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,TORTI,VACA DE CARNE PARA CEBA,1.45,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,MEDIA CEBA CRUZADO DE LECHE,1.35,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,MEDIA CEBA DE CARNE,1.93,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,NOVILLA CRUZADA DE LECHE,1.5,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,NOVILLA DE CARNE,1.75,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,NOVILLO CRUZADO DE LECHE,1.8,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,NOVILLO DE CARNE,1.9,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,NOVILLO PARA TERMINAR CRUZADO DE LECHE,1.72,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,NOVILLO PARA TERMINAR DE CARNE,1.9,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,TERNERA CRUZADA DE LECHE,1.1,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,TERNERA DE CARNE,1.25,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,TERNERO CRUZADO DE LECHE,1.05,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,TERNERO DE CARNE,1.9,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,TORO CRUZADO DE LECHE,1.88,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,TORO DE CARNE,1.93,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,VACA CRUZADA DE LECHE,1.48,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,VACA CRUZADA DE LECHE PARA CEBA,1.35,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,VACA DE CARNE,1.6,del-16-9-19-al-20-9-19.pdf
16/9/2019,20/9/2019,VERAGUAS,VACA DE CARNE PARA CEBA,1.5,del-16-9-19-al-20-9-19.pdf
16/9/2024,20/9/2024,AZUERO,MEDIA CEBA CRUZADO DE LECHE,2.47,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,MEDIA CEBA DE CARNE,2.6,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,NOVILLA CRUZADA DE LECHE,2.12,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,NOVILLA DE CARNE,2.22,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,NOVILLO CRUZADO DE LECHE,2.3,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,NOVILLO DE CARNE,2.45,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,TERNERA CRUZADA DE LECHE,2.2,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,TERNERA DE CARNE,2.38,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,TERNERO CRUZADO DE LECHE,2.5,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,TORO CRUZADO DE LECHE,2.3,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,VACA CRUZADA DE LECHE,2.04,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,VACA CRUZADA DE LECHE PARA CEBA,1.5,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,VACA DE CARNE,2.2,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,AZUERO,VACA DE CARNE PARA CEBA,1.99,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,MEDIA CEBA CRUZADO DE LECHE,2.3,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,MEDIA CEBA DE CARNE,2.57,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,NOVILLA CRUZADA DE LECHE,2.1,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,NOVILLA DE CARNE,2.22,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,NOVILLO CRUZADO DE LECHE,2.3,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,NOVILLO DE CARNE,2.45,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,TERNERA CRUZADA DE LECHE,2.18,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,TERNERA DE CARNE,2.4,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,TERNERO CRUZADO DE LECHE,2.7,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,TORO CRUZADO DE LECHE,2.32,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,VACA CRUZADA DE LECHE,2.0,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,VACA CRUZADA DE LECHE PARA CEBA,1.4,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,VACA DE CARNE,2.14,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,BAGALA,VACA DE CARNE PARA CEBA,2.02,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,CHEPO,MEDIA CEBA CRUZADO DE LECHE,2.3,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,CHEPO,MEDIA CEBA DE CARNE,2.6,del-16-9-24-al-20-9-24.pdf
16/9/2024,20/9/2024,CHEPO,NOVILLA CRUZADA DE LECHE,2.1,del-16-9-24-al-20-9-24.pdf
